%     Time (s)              Speed (m/s)		Steer Angle (rad)         Yaw Rate (rad/s)         Sideslip (rad)
%-------------------------------------------------------------------------------------------------------------------
   4.3932464e+01	   3.2781282e+01	   2.0597053e-03	   5.1101720e-03	   2.0300540e-03	
   4.3964487e+01	   3.2810086e+01	   2.7101386e-03	   8.5266865e-03	   2.3021483e-03	
   4.3994856e+01	   3.2837403e+01	   3.2521663e-03	   7.1764138e-04	   2.2595656e-03	
   4.4026149e+01	   3.2865551e+01	   3.5773829e-03	   8.6080778e-03	   2.6018903e-03	
   4.4057795e+01	   3.2894016e+01	   3.5044232e-03	   6.1677140e-03	   2.6554390e-03	
   4.4088747e+01	   3.2921857e+01	   3.4330635e-03	   1.3081937e-02	   2.9602121e-03	
   4.4120190e+01	   3.2954810e+01	   3.3605719e-03	   5.5982630e-03	   3.0524202e-03	
   4.4151510e+01	   3.2990226e+01	   3.2521663e-03	   1.2919145e-02	   3.6424085e-03	
   4.4182779e+01	   3.3025585e+01	   2.7101386e-03	   1.5522048e-02	   4.1037588e-03	
   4.4213633e+01	   3.3060475e+01	   2.6886785e-03	   1.9345118e-02	   4.7046730e-03	
   4.4245323e+01	   3.3096310e+01	   2.6666370e-03	   1.1048157e-02	   5.2144601e-03	
   4.4276227e+01	   3.3131256e+01	   2.6451421e-03	   7.0623617e-03	   5.8227233e-03	
   4.4307767e+01	   3.3165525e+01	   2.6232049e-03	   1.4497062e-03	   6.1311295e-03	
   4.4338638e+01	   3.3194880e+01	   2.6017330e-03	   3.8086519e-03	   5.8323199e-03	
   4.4369875e+01	   3.3224584e+01	   2.3849220e-03	  -1.0719156e-03	   5.3345238e-03	
   4.4401147e+01	   3.3254321e+01	   1.8428942e-03	   8.4451753e-03	   5.2231760e-03	
   4.4432986e+01	   3.3284597e+01	   1.6260832e-03	  -2.8614522e-03	   4.7184788e-03	
   4.4464069e+01	   3.3314154e+01	   1.4092721e-03	  -3.5935369e-03	   4.5346849e-03	
   4.4494915e+01	   3.3343486e+01	   1.1924610e-03	   5.1101273e-03	   4.6048812e-03	
   4.4526134e+01	   3.3385262e+01	   1.1390056e-03	  -5.7897917e-03	   4.3762757e-03	
   4.4558226e+01	   3.3430624e+01	   1.0840554e-03	  -5.4644240e-03	   4.4956566e-03	
   4.4588644e+01	   3.3473620e+01	   1.0306099e-03	   7.3063847e-03	   4.9412529e-03	
   4.4619924e+01	   3.3517834e+01	   9.7564989e-04	   1.3325755e-02	   4.9637851e-03	
   4.4651195e+01	   3.3562036e+01	   1.0840554e-03	  -3.9189192e-03	   4.3191131e-03	
   4.4682707e+01	   3.3606578e+01	   1.0295430e-03	   1.8564299e-03	   4.2859112e-03	
   4.4713861e+01	   3.3641351e+01	   9.7564989e-04	   1.3488505e-02	   4.2889830e-03	
   4.4744899e+01	   3.3664484e+01	   1.0840554e-03	   4.2153809e-03	   3.5879158e-03	
   4.4776674e+01	   3.3688166e+01	   9.7564989e-04	  -1.8853634e-03	   2.9604786e-03	
   4.4823811e+01	   3.3723297e+01	   1.0210544e-03	  -1.8398049e-02	   1.7122259e-03	
   4.4844908e+01	   3.3739021e+01	   1.0413760e-03	   3.4832898e-03	   1.8882338e-03	
   4.4889216e+01	   3.3772044e+01	   1.0840554e-03	   1.0153417e-02	   1.2173575e-03	
   4.4916656e+01	   3.3795491e+01	   1.0623355e-03	   1.1942943e-02	   5.9451254e-04	
